Order ID,Order Date,Product ID,Product Category,Supplier,Warehouse,Inventory Quantity,Reorder Level,Lead Time,Transportation Cost,Delivery Date,Delivery Delay (Days),Sales Quantity,Sales Revenue,Customer Region,Customer ID,Order Status,Purchase Cost,Profit Margin,Is On-Time,Is Stockout Risk
ORD-104144,2023-01-21 09:22:00,PRD-0049,Automotive Parts,Supplier-15,WH-Central,530,425,19,304.06,2023-02-09 09:22:00,4,27,7978.08,Latin America,CUST-00640,Delivered,6706.21,0.1594,False,False
ORD-105024,2023-01-21 15:25:10,PRD-0046,Industrial Equipment,Supplier-11,WH-North,535,281,19,228.12,2023-02-09 15:25:10,2,0,0.0,Europe,CUST-01275,Cancelled,0.0,0.0,False,False
ORD-104312,2023-01-21 20:13:02,PRD-0040,Consumer Goods,Supplier-01,WH-Central,691,400,25,258.91,2023-02-15 20:13:02,0,0,0.0,Australia & Oceania,CUST-01134,Cancelled,0.0,0.0,False,False
ORD-103471,2023-01-21 23:57:57,PRD-0058,Consumer Goods,Supplier-16,WH-South,113,112,16,365.33,2023-02-06 23:57:57,1,12,4430.01,Middle East & Africa,CUST-00327,Delivered,3027.4,0.3166,False,False
ORD-104274,2023-01-22 05:59:37,PRD-0013,Packaging Materials,Supplier-18,WH-South,65,53,23,467.62,2023-02-14 05:59:37,0,2,604.44,Latin America,CUST-00593,Delivered,483.82,0.1996,True,False
ORD-104944,2023-01-22 06:25:51,PRD-0043,Consumer Goods,Supplier-15,WH-West,725,421,12,203.78,2023-02-03 06:25:51,0,33,16881.51,North America,CUST-01124,Delayed,10214.66,0.3949,True,False
ORD-107085,2023-01-22 21:04:20,PRD-0024,Automotive Parts,Supplier-06,WH-Central,555,466,12,264.68,2023-02-03 21:04:20,0,34,1959.45,Australia & Oceania,CUST-00201,Delivered,1537.08,0.2156,True,False
ORD-103962,2023-01-22 21:04:20,PRD-0037,Automotive Parts,Supplier-10,WH-Central,510,332,20,205.19,2023-02-11 21:04:20,2,0,0.0,Asia Pacific,CUST-00540,Cancelled,0.0,0.0,False,False
ORD-106815,2023-01-23 01:23:48,PRD-0001,Industrial Equipment,Supplier-18,WH-Central,257,271,25,359.5,2023-02-17 01:23:48,0,20,9848.53,Europe,CUST-01041,Delivered,7764.0,0.2117,True,True
ORD-105495,2023-01-23 01:23:48,PRD-0024,Automotive Parts,Supplier-06,WH-North,476,466,15,149.31,2023-02-07 01:23:48,3,29,1686.83,Middle East & Africa,CUST-00349,Delivered,1311.04,0.2228,False,False
ORD-102440,2023-01-23 04:24:00,PRD-0031,Electronics,Supplier-03,WH-North,213,157,27,590.67,2023-02-19 04:24:00,1,10,5180.61,Middle East & Africa,CUST-00809,Delivered,3499.46,0.3245,False,False
ORD-100042,2023-01-23 09:14:29,PRD-0008,Packaging Materials,Supplier-05,WH-South,390,307,24,370.48,2023-02-16 09:14:29,0,22,8945.43,Asia Pacific,CUST-00402,Delivered,7312.85,0.1825,True,False
ORD-106023,2023-01-23 09:14:29,PRD-0001,Industrial Equipment,Supplier-18,WH-East,373,271,28,357.37,2023-02-20 09:14:29,3,14,6459.44,Australia & Oceania,CUST-01088,Delivered,5434.8,0.1586,False,False
ORD-100491,2023-01-23 09:14:29,PRD-0019,Electronics,Supplier-07,WH-South,122,91,6,99.77,2023-01-29 09:14:29,0,7,139.9,Latin America,CUST-00014,Delivered,94.87,0.3219,True,False
ORD-107935,2023-01-23 12:22:04,PRD-0036,Industrial Equipment,Supplier-03,WH-South,559,400,26,309.49,2023-02-18 12:22:04,0,21,7823.16,Latin America,CUST-00368,Delivered,6666.71,0.1478,True,False
ORD-100707,2023-01-24 03:58:47,PRD-0010,Packaging Materials,Supplier-14,WH-West,349,237,19,267.05,2023-02-12 03:58:47,0,12,2839.98,Latin America,CUST-00534,Delivered,1888.67,0.335,True,False
ORD-101389,2023-01-24 18:53:32,PRD-0050,Industrial Equipment,Supplier-08,WH-South,335,258,19,414.33,2023-02-12 18:53:32,0,26,14024.7,Latin America,CUST-00447,Delivered,9816.5,0.3001,True,False
ORD-103039,2023-01-25 00:32:04,PRD-0002,Packaging Materials,Supplier-16,WH-East,218,131,11,179.86,2023-02-05 00:32:04,0,4,969.84,Asia Pacific,CUST-00282,Delivered,788.93,0.1865,True,False
ORD-107271,2023-01-25 09:13:28,PRD-0034,Packaging Materials,Supplier-03,WH-South,417,410,22,226.88,2023-02-16 09:13:28,0,29,7730.4,Latin America,CUST-00508,Delivered,6201.89,0.1977,True,False
ORD-102201,2023-01-25 09:13:28,PRD-0006,Raw Materials,Supplier-05,WH-East,198,162,24,392.21,2023-02-18 09:13:28,0,9,4397.87,Asia Pacific,CUST-00057,Delayed,3652.92,0.1694,True,False
ORD-100429,2023-01-25 09:13:28,PRD-0055,Packaging Materials,Supplier-14,WH-South,228,162,24,352.15,2023-02-18 09:13:28,3,7,2222.56,Latin America,CUST-00466,Delivered,1487.89,0.3306,False,False
ORD-102050,2023-01-26 08:07:18,PRD-0018,Raw Materials,Supplier-11,WH-West,100,95,13,163.72,2023-02-08 08:07:18,0,7,1406.89,Latin America,CUST-00506,Delivered,1233.61,0.1232,True,False
ORD-100851,2023-01-26 08:07:18,PRD-0041,Electronics,Supplier-04,WH-East,566,382,9,117.45,2023-02-04 08:07:18,0,25,6476.82,Australia & Oceania,CUST-01241,Delivered,4460.83,0.3113,True,False
ORD-106637,2023-01-26 08:07:18,PRD-0004,Automotive Parts,Supplier-09,WH-Central,230,156,8,91.78,2023-02-03 08:07:18,0,4,1211.33,Latin America,CUST-00909,Delivered,1005.14,0.1702,True,False
ORD-102188,2023-01-26 08:07:18,PRD-0047,Packaging Materials,Supplier-10,WH-South,518,485,15,158.68,2023-02-10 08:07:18,0,31,20320.06,Middle East & Africa,CUST-00875,Delayed,13291.23,0.3459,True,False
ORD-103440,2023-01-26 10:25:15,PRD-0034,Packaging Materials,Supplier-03,WH-East,391,410,25,478.25,2023-02-20 10:25:15,0,17,4883.69,Latin America,CUST-00747,Delivered,3635.59,0.2556,True,True
ORD-103095,2023-01-26 10:25:15,PRD-0003,Industrial Equipment,Supplier-05,WH-Central,781,450,25,301.98,2023-02-20 10:25:15,0,30,6784.86,North America,CUST-00866,Delivered,4507.4,0.3357,True,False
ORD-103400,2023-01-26 10:25:15,PRD-0049,Automotive Parts,Supplier-15,WH-South,560,425,12,218.21,2023-02-07 10:25:15,0,27,8005.61,Latin America,CUST-00239,Delivered,6706.21,0.1623,True,False
ORD-105356,2023-01-26 12:05:20,PRD-0049,Automotive Parts,Supplier-15,WH-North,521,425,14,155.08,2023-02-09 12:05:20,0,23,6911.2,Latin America,CUST-00571,Delivered,5712.7,0.1734,True,False
ORD-102554,2023-01-26 12:05:20,PRD-0035,Consumer Goods,Supplier-09,WH-West,305,310,10,110.52,2023-02-05 12:05:20,2,22,6525.58,North America,CUST-00846,Delivered,3513.21,0.4616,False,True
ORD-102822,2023-01-26 13:13:51,PRD-0005,Packaging Materials,Supplier-10,WH-West,191,152,22,278.41,2023-02-17 13:13:51,4,12,235.26,Latin America,CUST-00505,Delivered,181.57,0.2282,False,False
ORD-104273,2023-01-26 19:19:27,PRD-0060,Automotive Parts,Supplier-01,WH-West,190,265,29,522.85,2023-02-24 19:19:27,4,15,6721.39,Middle East & Africa,CUST-00122,Delivered,5181.18,0.2292,False,True
ORD-108702,2023-01-26 20:27:14,PRD-0025,Packaging Materials,Supplier-17,WH-East,374,360,15,321.03,2023-02-10 20:27:14,0,22,7129.3,Asia Pacific,CUST-00601,Delivered,5237.46,0.2654,True,False
ORD-100730,2023-01-26 22:28:45,PRD-0014,Automotive Parts,Supplier-02,WH-West,253,218,7,111.34,2023-02-02 22:28:45,1,12,2719.74,Middle East & Africa,CUST-00667,Delivered,2202.97,0.19,False,False
ORD-107112,2023-01-26 22:28:45,PRD-0051,Automotive Parts,Supplier-15,WH-North,544,402,14,191.16,2023-02-09 22:28:45,0,25,9621.86,Middle East & Africa,CUST-00563,Delivered,7390.84,0.2319,True,False
ORD-106287,2023-01-27 00:36:46,PRD-0036,Industrial Equipment,Supplier-03,WH-East,721,400,25,382.43,2023-02-21 00:36:46,0,21,7638.87,Europe,CUST-00171,Delivered,6666.71,0.1273,True,False
ORD-107830,2023-01-27 00:36:46,PRD-0002,Packaging Materials,Supplier-16,WH-North,207,131,11,100.13,2023-02-07 00:36:46,0,6,1495.85,North America,CUST-01272,Delivered,1183.39,0.2089,True,False
ORD-108960,2023-01-27 05:50:26,PRD-0022,Automotive Parts,Supplier-15,WH-South,114,73,15,257.03,2023-02-11 05:50:26,0,2,118.84,Australia & Oceania,CUST-01227,Delivered,99.78,0.1604,True,False
ORD-100741,2023-01-27 12:44:50,PRD-0018,Raw Materials,Supplier-11,WH-East,68,95,16,302.82,2023-02-12 12:44:50,0,9,1714.31,Asia Pacific,CUST-01175,Delivered,1586.07,0.0748,True,True
ORD-105177,2023-01-27 18:34:05,PRD-0043,Consumer Goods,Supplier-15,WH-West,535,421,15,161.57,2023-02-11 18:34:05,0,29,14488.65,Europe,CUST-00172,Delayed,8976.52,0.3804,True,False
ORD-103593,2023-01-27 19:25:29,PRD-0029,Industrial Equipment,Supplier-11,WH-East,623,410,24,239.52,2023-02-20 19:25:29,7,20,7863.08,Asia Pacific,CUST-00033,Delivered,6098.33,0.2244,False,False
ORD-100334,2023-01-28 03:11:23,PRD-0027,Consumer Goods,Supplier-17,WH-East,752,426,16,295.52,2023-02-13 03:11:23,1,24,8371.01,North America,CUST-00203,Delayed,5606.73,0.3302,False,False
ORD-100817,2023-01-28 03:11:23,PRD-0034,Packaging Materials,Supplier-03,WH-North,493,410,22,339.27,2023-02-19 03:11:23,0,31,8420.44,Australia & Oceania,CUST-00497,Delivered,6629.6,0.2127,True,False
ORD-102164,2023-01-28 03:11:23,PRD-0029,Industrial Equipment,Supplier-11,WH-Central,573,410,23,268.87,2023-02-20 03:11:23,6,0,0.0,Middle East & Africa,CUST-00087,Cancelled,0.0,0.0,False,False
ORD-105958,2023-01-28 04:21:06,PRD-0055,Packaging Materials,Supplier-14,WH-North,219,162,23,308.84,2023-02-20 04:21:06,2,15,5168.84,Australia & Oceania,CUST-00832,Delayed,3188.33,0.3832,False,False
ORD-104982,2023-01-28 10:03:23,PRD-0020,Industrial Equipment,Supplier-03,WH-West,637,425,29,374.67,2023-02-26 10:03:23,3,22,8935.84,Middle East & Africa,CUST-00501,Delivered,6955.21,0.2217,False,False
ORD-105761,2023-01-28 23:22:17,PRD-0033,Industrial Equipment,Supplier-11,WH-East,256,194,15,190.06,2023-02-12 23:22:17,0,15,428.86,North America,CUST-00738,Delivered,293.14,0.3165,True,False
ORD-103506,2023-01-29 02:57:27,PRD-0021,Packaging Materials,Supplier-04,WH-South,121,98,15,246.96,2023-02-13 02:57:27,3,6,2453.24,Middle East & Africa,CUST-00106,Delivered,1843.72,0.2485,False,False
ORD-102655,2023-01-29 11:44:14,PRD-0043,Consumer Goods,Supplier-15,WH-East,529,421,14,325.12,2023-02-12 11:44:14,0,29,15370.15,Middle East & Africa,CUST-00868,Delivered,8976.52,0.416,True,False
ORD-106993,2023-01-29 17:13:13,PRD-0016,Electronics,Supplier-02,WH-North,467,285,6,132.1,2023-02-04 17:13:13,0,19,3517.93,Middle East & Africa,CUST-00995,Delivered,2469.76,0.298,True,False
ORD-104438,2023-01-29 21:51:30,PRD-0023,Packaging Materials,Supplier-06,WH-Central,343,231,11,99.7,2023-02-09 21:51:30,0,16,4405.79,Europe,CUST-01224,Delivered,3380.88,0.2326,True,False
ORD-101375,2023-01-30 02:18:59,PRD-0044,Electronics,Supplier-01,WH-Central,179,291,32,429.16,2023-03-03 02:18:59,7,19,2003.24,Latin America,CUST-01242,Delayed,1225.28,0.3884,False,True
ORD-107304,2023-01-30 08:39:00,PRD-0056,Electronics,Supplier-16,WH-South,292,169,11,223.02,2023-02-10 08:39:00,0,8,1544.75,Australia & Oceania,CUST-00246,Delivered,1026.63,0.3354,True,False
ORD-104211,2023-01-30 09:46:11,PRD-0012,Industrial Equipment,Supplier-15,WH-South,99,72,10,150.99,2023-02-09 09:46:11,0,3,1170.49,Europe,CUST-01256,Delivered,930.34,0.2052,True,False
ORD-104656,2023-01-30 09:46:11,PRD-0025,Packaging Materials,Supplier-17,WH-Central,392,360,13,268.87,2023-02-12 09:46:11,0,27,9369.13,Asia Pacific,CUST-00488,Delivered,6427.79,0.3139,True,False
ORD-101530,2023-01-30 13:06:54,PRD-0059,Packaging Materials,Supplier-10,WH-South,214,245,16,248.8,2023-02-15 13:06:54,0,17,2537.03,Middle East & Africa,CUST-00986,Delivered,1995.18,0.2136,True,True
ORD-102750,2023-01-30 15:28:48,PRD-0031,Electronics,Supplier-03,WH-South,209,157,27,437.47,2023-02-26 15:28:48,1,13,6456.88,Latin America,CUST-00679,Delivered,4549.3,0.2954,False,False
ORD-107354,2023-01-30 16:48:04,PRD-0030,Raw Materials,Supplier-03,WH-North,641,456,26,422.38,2023-02-25 16:48:04,0,33,1798.36,Middle East & Africa,CUST-01292,Delivered,1497.28,0.1674,True,False
ORD-106619,2023-01-30 23:03:17,PRD-0029,Industrial Equipment,Supplier-11,WH-North,562,410,17,266.34,2023-02-16 23:03:17,0,22,8274.81,Middle East & Africa,CUST-01017,Delivered,6708.16,0.1893,True,False
ORD-104155,2023-01-30 23:03:17,PRD-0046,Industrial Equipment,Supplier-11,WH-South,291,281,18,258.63,2023-02-17 23:03:17,1,20,4582.55,Middle East & Africa,CUST-00806,Delivered,3494.75,0.2374,False,False
ORD-102932,2023-01-30 23:03:17,PRD-0036,Industrial Equipment,Supplier-03,WH-South,562,400,29,631.67,2023-02-28 23:03:17,3,24,8508.0,Middle East & Africa,CUST-00984,Delivered,7619.1,0.1045,False,False
ORD-104547,2023-01-31 23:31:18,PRD-0051,Automotive Parts,Supplier-15,WH-Central,637,402,19,355.67,2023-02-19 23:31:18,4,22,9020.6,North America,CUST-00846,Delivered,6503.94,0.279,False,False
ORD-101255,2023-01-31 23:31:18,PRD-0031,Electronics,Supplier-03,WH-East,179,157,23,445.08,2023-02-23 23:31:18,0,11,5545.86,Middle East & Africa,CUST-00650,Delivered,3849.41,0.3059,True,False
ORD-106193,2023-01-31 23:31:18,PRD-0005,Packaging Materials,Supplier-10,WH-North,213,152,17,150.27,2023-02-17 23:31:18,0,15,291.99,Middle East & Africa,CUST-00709,Delivered,226.96,0.2227,True,False
ORD-108234,2023-02-01 12:26:57,PRD-0056,Electronics,Supplier-16,WH-West,238,169,22,285.36,2023-02-23 12:26:57,7,13,2402.06,Asia Pacific,CUST-00510,Delivered,1668.27,0.3055,False,False
ORD-108772,2023-02-01 12:26:57,PRD-0005,Packaging Materials,Supplier-10,WH-North,123,152,24,351.14,2023-02-25 12:26:57,6,20,356.25,North America,CUST-00831,Delivered,302.62,0.1505,False,True
ORD-103503,2023-02-01 18:06:24,PRD-0048,Electronics,Supplier-13,WH-North,667,435,28,434.65,2023-03-01 18:06:24,0,29,13063.4,Middle East & Africa,CUST-00795,Delivered,10255.5,0.2149,True,False
ORD-108867,2023-02-02 04:44:59,PRD-0048,Electronics,Supplier-13,WH-North,298,435,29,559.79,2023-03-03 04:44:59,0,44,20379.38,Australia & Oceania,CUST-00866,Delivered,15560.07,0.2365,True,True
ORD-104452,2023-02-02 10:43:33,PRD-0003,Industrial Equipment,Supplier-05,WH-East,614,450,29,622.59,2023-03-03 10:43:33,2,20,4125.03,Europe,CUST-00410,Delivered,3004.93,0.2715,False,False
ORD-104920,2023-02-02 13:31:35,PRD-0053,Consumer Goods,Supplier-18,WH-South,524,358,26,311.85,2023-02-28 13:31:35,1,27,5591.49,North America,CUST-00677,Delivered,3672.54,0.3432,False,False
ORD-103886,2023-02-02 13:31:35,PRD-0020,Industrial Equipment,Supplier-03,WH-West,583,425,23,300.31,2023-02-25 13:31:35,0,36,15895.27,North America,CUST-00226,Delivered,11381.26,0.284,True,False
ORD-101521,2023-02-02 15:26:32,PRD-0045,Packaging Materials,Supplier-08,WH-West,222,195,23,256.61,2023-02-25 15:26:32,2,11,398.69,Europe,CUST-01231,Delivered,264.65,0.3362,False,False
ORD-106254,2023-02-02 15:26:32,PRD-0059,Packaging Materials,Supplier-10,WH-West,294,245,18,349.47,2023-02-20 15:26:32,0,12,1851.06,Europe,CUST-00668,Delivered,1408.36,0.2392,True,False
ORD-108309,2023-02-02 15:59:16,PRD-0023,Packaging Materials,Supplier-06,WH-West,245,231,14,207.72,2023-02-16 15:59:16,2,18,5332.0,Europe,CUST-01313,Delivered,3803.49,0.2867,False,False
ORD-102114,2023-02-02 15:59:16,PRD-0025,Packaging Materials,Supplier-17,WH-Central,550,360,15,223.34,2023-02-17 15:59:16,0,26,9502.67,Europe,CUST-00630,Delivered,6189.73,0.3486,True,False
ORD-106154,2023-02-02 15:59:16,PRD-0042,Consumer Goods,Supplier-04,WH-East,130,110,21,405.24,2023-02-23 15:59:16,9,6,997.57,Asia Pacific,CUST-00786,Delivered,544.98,0.4537,False,False
ORD-106514,2023-02-02 16:03:27,PRD-0040,Consumer Goods,Supplier-01,WH-South,494,400,22,381.79,2023-02-24 16:03:27,0,35,4944.38,Australia & Oceania,CUST-00522,Delivered,3865.3,0.2182,True,False
ORD-101378,2023-02-02 21:50:03,PRD-0017,Industrial Equipment,Supplier-09,WH-Central,575,452,9,189.83,2023-02-11 21:50:03,1,28,8411.75,Middle East & Africa,CUST-01079,Delivered,6217.29,0.2609,False,False
ORD-107350,2023-02-02 21:50:03,PRD-0050,Industrial Equipment,Supplier-08,WH-East,193,258,22,391.8,2023-02-24 21:50:03,1,24,13435.85,Asia Pacific,CUST-00524,Delivered,9061.39,0.3256,False,True
ORD-102530,2023-02-02 21:50:03,PRD-0051,Automotive Parts,Supplier-15,WH-North,642,402,15,290.16,2023-02-17 21:50:03,0,33,13377.68,North America,CUST-01344,Delivered,9755.91,0.2707,True,False
ORD-104847,2023-02-03 01:55:02,PRD-0059,Packaging Materials,Supplier-10,WH-South,292,245,17,375.55,2023-02-20 01:55:02,0,20,2964.22,Australia & Oceania,CUST-00444,Delivered,2347.27,0.2081,True,False
ORD-100507,2023-02-03 07:10:10,PRD-0047,Packaging Materials,Supplier-10,WH-West,734,485,22,395.04,2023-02-25 07:10:10,4,23,16063.48,North America,CUST-01101,Delayed,9861.23,0.3861,False,False
ORD-104766,2023-02-03 17:16:14,PRD-0054,Electronics,Supplier-10,WH-South,336,337,22,332.56,2023-02-25 17:16:14,4,23,10546.31,Middle East & Africa,CUST-00158,Delivered,7698.91,0.27,False,True
ORD-106649,2023-02-03 17:16:14,PRD-0036,Industrial Equipment,Supplier-03,WH-South,577,400,32,584.34,2023-03-07 17:16:14,6,31,11328.54,Europe,CUST-01018,Delivered,9841.34,0.1313,False,False
ORD-108034,2023-02-03 19:51:49,PRD-0049,Automotive Parts,Supplier-15,WH-Central,548,425,9,268.87,2023-02-12 19:51:49,0,30,8249.29,Australia & Oceania,CUST-01029,Delivered,7451.35,0.0967,True,False
ORD-105244,2023-02-03 22:32:34,PRD-0042,Consumer Goods,Supplier-04,WH-West,135,110,13,234.99,2023-02-16 22:32:34,1,6,975.07,Australia & Oceania,CUST-00086,Delivered,544.98,0.4411,False,False
ORD-102791,2023-02-03 22:32:34,PRD-0039,Electronics,Supplier-13,WH-West,357,327,28,302.9,2023-03-03 22:32:34,0,23,11213.37,Latin America,CUST-01003,Delivered,8684.48,0.2255,True,False
ORD-105706,2023-02-04 00:04:13,PRD-0012,Industrial Equipment,Supplier-15,WH-Central,111,72,15,132.75,2023-02-19 00:04:13,0,5,2084.59,Middle East & Africa,CUST-00894,Delivered,1550.57,0.2562,True,False
ORD-107275,2023-02-04 00:30:32,PRD-0049,Automotive Parts,Supplier-15,WH-East,559,425,20,349.29,2023-02-24 00:30:32,5,34,9350.22,Australia & Oceania,CUST-00686,Delivered,8444.86,0.0968,False,False
ORD-102812,2023-02-04 00:53:32,PRD-0046,Industrial Equipment,Supplier-11,WH-North,342,281,14,232.63,2023-02-18 00:53:32,0,0,0.0,Latin America,CUST-00216,Cancelled,0.0,0.0,False,False
ORD-105849,2023-02-04 00:53:32,PRD-0035,Consumer Goods,Supplier-09,WH-Central,521,310,10,137.19,2023-02-14 00:53:32,2,27,7312.37,Asia Pacific,CUST-01048,Delivered,4311.67,0.4104,False,False
ORD-106926,2023-02-04 13:57:26,PRD-0058,Consumer Goods,Supplier-16,WH-East,194,112,16,235.29,2023-02-20 13:57:26,1,2,722.81,Middle East & Africa,CUST-00372,Delivered,504.57,0.3019,False,False
ORD-105565,2023-02-04 13:57:26,PRD-0043,Consumer Goods,Supplier-15,WH-Central,532,421,13,257.71,2023-02-17 13:57:26,0,31,14089.56,Europe,CUST-00407,Delivered,9595.59,0.319,True,False
ORD-100656,2023-02-04 13:57:26,PRD-0037,Automotive Parts,Supplier-10,WH-South,427,332,21,255.25,2023-02-25 13:57:26,3,21,9269.38,Middle East & Africa,CUST-00883,Delivered,7354.22,0.2066,False,False
ORD-104761,2023-02-04 13:57:26,PRD-0053,Consumer Goods,Supplier-18,WH-Central,342,358,23,401.15,2023-02-27 13:57:26,0,24,5239.01,Europe,CUST-00843,Delivered,3264.48,0.3769,True,True
ORD-106806,2023-02-05 04:53:09,PRD-0009,Automotive Parts,Supplier-18,WH-West,696,476,25,388.98,2023-03-02 04:53:09,0,32,1663.89,Latin America,CUST-00795,Delivered,1263.64,0.2406,True,False
ORD-107901,2023-02-05 14:23:30,PRD-0039,Electronics,Supplier-13,WH-North,323,327,27,604.34,2023-03-04 14:23:30,0,16,7694.09,Latin America,CUST-01231,Delayed,6041.38,0.2148,True,True
ORD-106247,2023-02-06 08:34:46,PRD-0035,Consumer Goods,Supplier-09,WH-Central,568,310,7,121.64,2023-02-13 08:34:46,0,22,6268.25,North America,CUST-00140,Delivered,3513.21,0.4395,True,False
ORD-101364,2023-02-06 15:56:53,PRD-0057,Automotive Parts,Supplier-15,WH-North,99,77,17,321.32,2023-02-23 15:56:53,2,6,250.4,Australia & Oceania,CUST-00192,Delivered,209.69,0.1626,False,False
ORD-104898,2023-02-06 21:55:34,PRD-0039,Electronics,Supplier-13,WH-West,374,327,27,343.91,2023-03-05 21:55:34,0,24,12804.63,Latin America,CUST-00911,Delivered,9062.06,0.2923,True,False
ORD-100390,2023-02-07 02:06:54,PRD-0019,Electronics,Supplier-07,WH-South,123,91,26,349.93,2023-03-05 02:06:54,11,6,115.95,Asia Pacific,CUST-00251,Delivered,81.32,0.2987,False,False
ORD-105287,2023-02-07 02:18:30,PRD-0034,Packaging Materials,Supplier-03,WH-South,452,410,25,480.37,2023-03-04 02:18:30,0,19,5468.24,North America,CUST-01330,Delivered,4063.31,0.2569,True,False
ORD-107979,2023-02-07 14:52:46,PRD-0005,Packaging Materials,Supplier-10,WH-North,231,152,22,441.09,2023-03-01 14:52:46,4,7,132.44,Europe,CUST-01140,Delivered,105.92,0.2002,False,False
ORD-103141,2023-02-07 17:42:28,PRD-0016,Electronics,Supplier-02,WH-North,306,285,11,168.25,2023-02-18 17:42:28,5,24,3940.96,Latin America,CUST-00225,Delivered,3119.7,0.2084,False,False
ORD-107892,2023-02-07 17:42:28,PRD-0053,Consumer Goods,Supplier-18,WH-North,509,358,25,475.03,2023-03-04 17:42:28,0,29,5689.94,Latin America,CUST-00959,Delivered,3944.58,0.3067,True,False
ORD-103078,2023-02-07 17:53:51,PRD-0050,Industrial Equipment,Supplier-08,WH-East,302,258,24,376.9,2023-03-03 17:53:51,3,17,8987.71,Asia Pacific,CUST-01319,Delivered,6418.48,0.2859,False,False
ORD-108964,2023-02-08 05:35:13,PRD-0025,Packaging Materials,Supplier-17,WH-East,559,360,11,168.75,2023-02-19 05:35:13,0,24,8049.39,North America,CUST-00695,Delivered,5713.59,0.2902,True,False
ORD-103968,2023-02-08 05:35:13,PRD-0044,Electronics,Supplier-01,WH-West,340,291,23,426.07,2023-03-03 05:35:13,0,18,2046.64,North America,CUST-01353,Delivered,1160.79,0.4328,True,False
ORD-102525,2023-02-08 10:52:11,PRD-0059,Packaging Materials,Supplier-10,WH-East,402,245,14,261.33,2023-02-22 10:52:11,0,22,3363.4,Europe,CUST-00214,Delayed,2582.0,0.2323,True,False
ORD-107665,2023-02-08 11:40:03,PRD-0011,Packaging Materials,Supplier-16,WH-North,130,177,15,302.01,2023-02-23 11:40:03,0,16,3999.02,Europe,CUST-01297,Delivered,2675.46,0.331,True,True
ORD-108189,2023-02-08 11:40:03,PRD-0037,Automotive Parts,Supplier-10,WH-Central,382,332,18,272.11,2023-02-26 11:40:03,0,25,11576.14,Middle East & Africa,CUST-01159,Delivered,8755.02,0.2437,True,False
ORD-100382,2023-02-08 11:40:03,PRD-0042,Consumer Goods,Supplier-04,WH-North,123,110,15,158.34,2023-02-23 11:40:03,3,6,982.03,North America,CUST-00298,Delivered,544.98,0.445,False,False
