country,product,date,price_with_tax,price_wo_tax,is_forecast,price_with_tax_lower80,price_with_tax_upper80
AT,diesel,2015-07-27,1131.0,532.86,False,,
AT,diesel,2015-08-03,1112.0,517.03,False,,
AT,diesel,2015-08-10,1097.0,504.53,False,,
AT,diesel,2015-08-17,1087.0,496.19,False,,
AT,diesel,2015-08-24,1077.0,487.86,False,,
AT,diesel,2015-08-31,1065.0,477.86,False,,
AT,diesel,2015-09-07,1084.0,493.69,False,,
AT,diesel,2015-09-14,1082.0,492.03,False,,
AT,diesel,2015-09-21,1073.0,484.53,False,,
AT,diesel,2015-09-28,1076.0,487.03,False,,
AT,diesel,2015-10-05,1071.0,482.86,False,,
AT,diesel,2015-10-12,1082.0,492.03,False,,
AT,diesel,2015-10-19,1062.0,475.36,False,,
AT,diesel,2015-10-26,1048.0,463.69,False,,
AT,diesel,2015-11-02,1066.0,478.69,False,,
AT,diesel,2015-11-09,1079.0,489.53,False,,
AT,diesel,2015-11-16,1080.0,490.36,False,,
AT,diesel,2015-11-23,1070.0,482.03,False,,
AT,diesel,2015-11-30,1070.0,482.03,False,,
AT,diesel,2015-12-07,1041.0,457.86,False,,
AT,diesel,2015-12-14,1020.0,440.36,False,,
AT,diesel,2016-01-04,987.0,412.86,False,,
AT,diesel,2016-01-11,981.0,407.86,False,,
AT,diesel,2016-01-18,954.0,385.36,False,,
AT,diesel,2016-01-25,936.0,370.36,False,,
AT,diesel,2016-02-01,943.0,376.19,False,,
AT,diesel,2016-02-08,948.0,380.36,False,,
AT,diesel,2016-02-15,938.0,372.03,False,,
AT,diesel,2016-02-22,953.0,384.53,False,,
AT,diesel,2016-02-29,950.0,382.03,False,,
AT,diesel,2016-03-07,957.0,387.86,False,,
AT,diesel,2016-03-14,983.0,409.53,False,,
AT,diesel,2016-03-21,988.0,413.69,False,,
AT,diesel,2016-04-04,982.0,408.69,False,,
AT,diesel,2016-04-11,974.0,402.03,False,,
AT,diesel,2016-04-18,988.0,413.69,False,,
AT,diesel,2016-04-25,1019.0,439.53,False,,
AT,diesel,2016-05-02,1032.0,450.36,False,,
AT,diesel,2016-05-09,1024.0,443.69,False,,
AT,diesel,2016-05-16,1031.0,449.53,False,,
AT,diesel,2016-05-23,1043.0,459.53,False,,
AT,diesel,2016-05-30,1068.0,480.36,False,,
AT,diesel,2016-06-06,1070.0,482.03,False,,
AT,diesel,2016-06-13,1068.0,480.36,False,,
AT,diesel,2016-06-20,1060.0,473.69,False,,
AT,diesel,2016-06-27,1062.0,475.36,False,,
AT,diesel,2016-07-04,1066.0,478.69,False,,
AT,diesel,2016-07-11,1048.0,463.69,False,,
AT,diesel,2016-07-18,1045.0,461.19,False,,
AT,diesel,2016-07-25,1048.0,463.69,False,,
AT,diesel,2016-08-01,1029.0,447.86,False,,
AT,diesel,2016-08-08,1013.0,434.53,False,,
AT,diesel,2016-08-15,1017.0,437.86,False,,
AT,diesel,2016-08-22,1045.0,461.19,False,,
AT,diesel,2016-08-29,1044.0,460.36,False,,
AT,diesel,2016-09-05,1045.0,461.19,False,,
AT,diesel,2016-09-12,1053.0,467.86,False,,
AT,diesel,2016-09-19,1040.0,457.03,False,,
AT,diesel,2016-09-26,1049.0,464.53,False,,
AT,diesel,2016-10-03,1054.0,468.69,False,,
AT,diesel,2016-10-10,1079.0,489.53,False,,
AT,diesel,2016-10-17,1091.0,499.53,False,,
AT,diesel,2016-10-24,1087.0,496.19,False,,
AT,diesel,2016-10-31,1090.0,498.69,False,,
AT,diesel,2016-11-07,1075.0,486.19,False,,
AT,diesel,2016-11-14,1063.0,476.19,False,,
AT,diesel,2016-11-21,1063.0,476.19,False,,
AT,diesel,2016-11-28,1082.0,492.03,False,,
AT,diesel,2016-12-05,1110.0,515.36,False,,
AT,diesel,2016-12-12,1111.0,516.19,False,,
AT,diesel,2016-12-19,1126.0,528.69,False,,
AT,diesel,2017-01-02,1147.0,546.19,False,,
AT,diesel,2017-01-09,1142.0,542.03,False,,
AT,diesel,2017-01-16,1133.0,534.53,False,,
AT,diesel,2017-01-23,1125.0,527.86,False,,
AT,diesel,2017-01-30,1121.0,524.53,False,,
AT,diesel,2017-02-06,1126.0,528.69,False,,
AT,diesel,2017-02-13,1126.0,528.69,False,,
AT,diesel,2017-02-20,1131.0,532.86,False,,
AT,diesel,2017-02-27,1143.0,542.86,False,,
AT,diesel,2017-03-06,1132.0,533.69,False,,
AT,diesel,2017-03-13,1119.0,522.86,False,,
AT,diesel,2017-03-20,1098.0,505.36,False,,
AT,diesel,2017-03-27,1095.0,502.86,False,,
AT,diesel,2017-04-03,1104.0,510.36,False,,
AT,diesel,2017-04-10,1117.0,521.19,False,,
AT,diesel,2017-04-24,1121.0,524.53,False,,
AT,diesel,2017-05-01,1107.0,512.86,False,,
AT,diesel,2017-05-08,1090.0,498.69,False,,
AT,diesel,2017-05-15,1087.0,496.19,False,,
AT,diesel,2017-05-22,1091.0,499.53,False,,
AT,diesel,2017-05-29,1092.0,500.36,False,,
AT,diesel,2017-06-05,1075.0,486.19,False,,
AT,diesel,2017-06-12,1069.0,481.19,False,,
AT,diesel,2017-06-19,1067.0,479.53,False,,
AT,diesel,2017-06-26,1073.0,484.53,False,,
AT,diesel,2017-07-03,1055.0,469.53,False,,
AT,diesel,2017-07-10,1062.0,475.36,False,,
AT,diesel,2017-07-17,1056.0,470.36,False,,
AT,diesel,2017-07-24,1058.0,472.03,False,,
AT,diesel,2017-07-31,1058.0,472.03,False,,
AT,diesel,2017-08-07,1069.0,481.19,False,,
AT,diesel,2017-08-14,1069.0,481.19,False,,
AT,diesel,2017-08-21,1067.0,479.53,False,,
AT,diesel,2017-08-28,1067.0,479.53,False,,
AT,diesel,2017-09-04,1088.0,497.03,False,,
AT,diesel,2017-09-11,1103.0,509.53,False,,
AT,diesel,2017-09-18,1098.0,505.36,False,,
AT,diesel,2017-09-25,1104.0,510.36,False,,
AT,diesel,2017-10-02,1115.0,519.53,False,,
AT,diesel,2017-10-09,1117.0,521.19,False,,
AT,diesel,2017-10-16,1111.0,516.19,False,,
AT,diesel,2017-10-23,1117.0,521.19,False,,
AT,diesel,2017-10-30,1120.0,523.69,False,,
AT,diesel,2017-11-06,1133.0,534.53,False,,
AT,diesel,2017-11-13,1152.0,550.36,False,,
AT,diesel,2017-11-20,1144.0,543.69,False,,
AT,diesel,2017-11-27,1143.0,542.86,False,,
AT,diesel,2017-12-04,1145.0,544.53,False,,
AT,diesel,2017-12-11,1138.0,538.69,False,,
AT,diesel,2017-12-18,1146.0,545.36,False,,
AT,diesel,2018-01-01,1157.0,554.53,False,,
AT,diesel,2018-01-08,1156.0,553.69,False,,
AT,diesel,2018-01-15,1159.0,556.19,False,,
AT,diesel,2018-01-22,1155.0,552.86,False,,
AT,diesel,2018-01-29,1156.0,553.69,False,,
AT,diesel,2018-02-05,1154.0,552.03,False,,
AT,diesel,2018-02-12,1139.0,539.53,False,,
AT,diesel,2018-02-19,1132.0,533.69,False,,
AT,diesel,2018-02-26,1127.0,529.53,False,,
AT,diesel,2018-03-05,1134.0,535.36,False,,
AT,diesel,2018-03-12,1120.0,523.69,False,,
AT,diesel,2018-03-19,1122.0,525.36,False,,
AT,diesel,2018-03-26,1155.0,552.86,False,,
AT,diesel,2018-04-09,1154.0,552.03,False,,
AT,diesel,2018-04-16,1168.0,563.69,False,,
AT,diesel,2018-04-23,1173.0,567.86,False,,
AT,diesel,2018-04-30,1190.0,582.03,False,,
AT,diesel,2018-05-07,1195.0,586.19,False,,
AT,diesel,2018-05-14,1213.0,601.19,False,,
AT,diesel,2018-05-21,1233.0,617.86,False,,
AT,diesel,2018-05-28,1259.0,639.53,False,,
AT,diesel,2018-06-04,1258.0,638.69,False,,
AT,diesel,2018-06-11,1244.0,627.03,False,,
AT,diesel,2018-06-18,1243.0,626.19,False,,
AT,diesel,2018-06-25,1232.0,617.03,False,,
AT,diesel,2018-07-02,1240.0,623.69,False,,
AT,diesel,2018-07-09,1243.0,626.19,False,,
AT,diesel,2018-07-16,1233.0,617.86,False,,
AT,diesel,2018-07-23,1225.0,611.19,False,,
AT,diesel,2018-07-30,1228.0,613.69,False,,
AT,diesel,2018-08-06,1224.0,610.36,False,,
AT,diesel,2018-08-13,1226.0,612.03,False,,
AT,diesel,2018-08-20,1232.0,617.03,False,,
AT,diesel,2018-08-27,1235.0,619.53,False,,
AT,diesel,2018-09-03,1250.0,632.03,False,,
AT,diesel,2018-09-10,1266.0,645.36,False,,
AT,diesel,2018-09-17,1274.0,652.03,False,,
AT,diesel,2018-09-24,1275.0,652.86,False,,
AT,diesel,2018-10-01,1280.0,657.03,False,,
AT,diesel,2018-10-08,1308.0,680.36,False,,
AT,diesel,2018-10-15,1319.0,689.53,False,,
AT,diesel,2018-10-22,1324.0,693.69,False,,
AT,diesel,2018-10-29,1321.0,691.19,False,,
AT,diesel,2018-11-05,1323.0,692.86,False,,
AT,diesel,2018-11-12,1319.0,689.53,False,,
AT,diesel,2018-11-19,1315.0,686.19,False,,
AT,diesel,2018-11-26,1312.0,683.69,False,,
AT,diesel,2018-12-03,1284.0,660.36,False,,
AT,diesel,2018-12-10,1245.0,627.86,False,,
AT,diesel,2018-12-17,1219.0,606.19,False,,
AT,diesel,2019-01-07,1175.0,569.53,False,,
AT,diesel,2019-01-14,1177.0,571.19,False,,
AT,diesel,2019-01-21,1212.0,600.36,False,,
AT,diesel,2019-01-28,1180.0,573.69,False,,
AT,diesel,2019-02-04,1178.0,572.03,False,,
AT,diesel,2019-02-11,1190.0,582.03,False,,
AT,diesel,2019-02-18,1199.0,589.53,False,,
AT,diesel,2019-02-25,1212.0,600.36,False,,
AT,diesel,2019-03-04,1215.0,602.86,False,,
AT,diesel,2019-03-11,1210.0,598.69,False,,
AT,diesel,2019-03-18,1208.0,597.03,False,,
AT,diesel,2019-03-25,1205.0,594.53,False,,
AT,diesel,2019-04-01,1214.0,602.03,False,,
AT,diesel,2019-04-08,1222.0,608.69,False,,
AT,diesel,2019-04-15,1232.0,617.03,False,,
AT,diesel,2019-04-29,1246.0,628.69,False,,
AT,diesel,2019-05-06,1238.0,622.03,False,,
AT,diesel,2019-05-13,1244.0,627.03,False,,
AT,diesel,2019-05-20,1249.0,631.19,False,,
AT,diesel,2019-05-27,1249.0,631.19,False,,
AT,diesel,2019-06-03,1237.0,621.19,False,,
AT,diesel,2019-06-10,1197.0,587.86,False,,
AT,diesel,2019-06-17,1197.0,587.86,False,,
AT,diesel,2019-06-24,1187.0,579.53,False,,
AT,diesel,2019-07-01,1195.0,586.19,False,,
AT,diesel,2019-07-08,1207.0,596.19,False,,
AT,diesel,2019-07-15,1208.0,597.03,False,,
AT,diesel,2019-07-22,1192.0,583.69,False,,
AT,diesel,2019-07-29,1194.0,585.36,False,,
AT,diesel,2019-08-05,1198.0,588.69,False,,
AT,diesel,2019-08-12,1180.0,573.69,False,,
AT,diesel,2019-08-19,1176.0,570.36,False,,
AT,diesel,2019-08-26,1180.0,573.69,False,,
AT,diesel,2019-09-02,1181.0,574.53,False,,
AT,diesel,2019-09-09,1197.0,587.86,False,,
AT,diesel,2019-09-16,1200.0,590.36,False,,
AT,diesel,2019-09-23,1231.0,616.19,False,,
AT,diesel,2019-09-30,1216.0,603.69,False,,
AT,diesel,2019-10-07,1210.0,598.69,False,,
AT,diesel,2019-10-14,1206.0,595.36,False,,
AT,diesel,2019-10-21,1202.0,592.03,False,,
AT,diesel,2019-10-28,1205.0,594.53,False,,
AT,diesel,2019-11-04,1202.0,592.03,False,,
AT,diesel,2019-11-11,1205.0,594.53,False,,
AT,diesel,2019-11-18,1207.0,596.19,False,,
AT,diesel,2019-11-25,1204.0,593.69,False,,
AT,diesel,2019-12-02,1205.0,594.53,False,,
AT,diesel,2019-12-09,1210.0,598.69,False,,
AT,diesel,2019-12-16,1199.0,589.53,False,,
AT,diesel,2020-01-06,1221.0,607.86,False,,
AT,diesel,2020-01-13,1221.0,607.86,False,,
AT,diesel,2020-01-20,1209.0,597.86,False,,
AT,diesel,2020-01-27,1202.0,592.03,False,,
AT,diesel,2020-02-03,1186.0,578.69,False,,
AT,diesel,2020-02-10,1176.0,570.36,False,,
AT,diesel,2020-02-17,1160.0,557.03,False,,
AT,diesel,2020-02-24,1171.0,566.19,False,,
AT,diesel,2020-03-02,1138.0,538.69,False,,
AT,diesel,2020-03-09,1117.0,521.19,False,,
AT,diesel,2020-03-16,1053.0,467.86,False,,
AT,diesel,2020-03-23,1060.0,473.69,False,,
AT,diesel,2020-03-30,1063.0,476.19,False,,
AT,diesel,2020-04-06,1060.0,473.69,False,,
AT,diesel,2020-04-20,1026.0,445.36,False,,
AT,diesel,2020-04-27,1012.0,433.69,False,,
AT,diesel,2020-05-04,998.0,422.03,False,,
AT,diesel,2020-05-11,996.0,420.36,False,,
AT,diesel,2020-05-18,978.0,405.36,False,,
AT,diesel,2020-05-25,983.0,409.53,False,,
AT,diesel,2020-06-01,984.0,410.36,False,,
AT,diesel,2020-06-08,991.0,416.19,False,,
AT,diesel,2020-06-15,999.0,422.86,False,,
AT,diesel,2020-06-22,1010.0,432.03,False,,
AT,diesel,2020-06-29,1019.0,439.53,False,,
AT,diesel,2020-07-06,1017.0,442.37,False,,
AT,diesel,2020-07-13,1027.0,450.7,False,,
AT,diesel,2020-07-20,1031.0,454.04,False,,
AT,diesel,2020-07-27,1028.0,451.54,False,,
AT,diesel,2020-08-03,1030.0,453.2,False,,
AT,diesel,2020-08-10,1026.0,449.87,False,,
AT,diesel,2020-08-17,1028.0,451.54,False,,
AT,diesel,2020-08-24,1024.0,448.2,False,,
AT,diesel,2020-08-31,1031.0,454.04,False,,
AT,diesel,2020-09-07,1026.0,449.87,False,,
AT,diesel,2020-09-14,1019.0,444.04,False,,
AT,diesel,2020-09-21,1015.0,440.7,False,,
AT,diesel,2020-09-28,1009.0,435.7,False,,
AT,diesel,2020-10-05,1008.0,434.87,False,,
AT,diesel,2020-10-12,1006.0,433.2,False,,
AT,diesel,2020-10-19,1000.0,428.2,False,,
AT,diesel,2020-10-26,986.0,416.54,False,,
AT,diesel,2020-11-02,990.0,419.87,False,,
AT,diesel,2020-11-09,994.0,423.2,False,,
AT,diesel,2020-11-16,1001.0,429.04,False,,
AT,diesel,2020-11-23,1021.0,445.7,False,,
AT,diesel,2020-11-30,1027.0,450.7,False,,
AT,diesel,2020-12-07,1042.0,463.2,False,,
AT,diesel,2020-12-14,1041.0,462.37,False,,
AT,diesel,2020-12-21,1043.0,464.04,False,,
AT,diesel,2021-01-11,1069.0,485.7,False,,
AT,diesel,2021-01-18,1083.0,497.37,False,,
AT,diesel,2021-01-25,1088.0,501.54,False,,
AT,diesel,2021-02-01,1085.0,499.04,False,,
AT,diesel,2021-02-08,1101.0,512.37,False,,
AT,diesel,2021-02-15,1123.0,530.7,False,,
AT,diesel,2021-02-22,1135.0,540.7,False,,
AT,diesel,2021-03-01,1147.0,550.7,False,,
AT,diesel,2021-03-08,1156.0,558.2,False,,
AT,diesel,2021-03-15,1168.0,568.2,False,,
AT,diesel,2021-03-22,1163.0,564.04,False,,
AT,diesel,2021-03-29,1167.0,567.37,False,,
AT,diesel,2021-04-12,1163.0,564.04,False,,
AT,diesel,2021-04-19,1168.0,568.2,False,,
AT,diesel,2021-04-26,1170.0,569.87,False,,
AT,diesel,2021-05-03,1173.0,572.37,False,,
AT,diesel,2021-05-10,1190.0,586.54,False,,
AT,diesel,2021-05-17,1187.0,584.04,False,,
AT,diesel,2021-05-24,1186.0,583.2,False,,
AT,diesel,2021-05-31,1188.0,584.87,False,,
AT,diesel,2021-06-07,1194.0,589.87,False,,
AT,diesel,2021-06-14,1203.0,597.37,False,,
AT,diesel,2021-06-21,1213.0,605.7,False,,
AT,diesel,2021-06-28,1224.0,614.87,False,,
AT,diesel,2021-07-05,1227.0,617.37,False,,
AT,diesel,2021-07-12,1245.0,632.37,False,,
AT,diesel,2021-07-19,1239.0,627.37,False,,
AT,diesel,2021-07-26,1243.0,630.7,False,,
AT,diesel,2021-08-02,1249.0,635.7,False,,
AT,diesel,2021-08-09,1248.0,634.87,False,,
AT,diesel,2021-08-16,1248.0,634.87,False,,
AT,diesel,2021-08-23,1240.0,628.2,False,,
AT,diesel,2021-08-30,1252.0,638.2,False,,
AT,diesel,2021-09-06,1250.0,636.54,False,,
AT,diesel,2021-09-13,1252.0,638.2,False,,
AT,diesel,2021-09-20,1259.0,644.04,False,,
AT,diesel,2021-09-27,1277.0,659.04,False,,
AT,diesel,2021-10-04,1307.0,684.04,False,,
AT,diesel,2021-10-11,1353.0,722.37,False,,
AT,diesel,2021-10-18,1380.0,744.87,False,,
AT,diesel,2021-10-25,1398.0,759.87,False,,
AT,diesel,2021-11-01,1402.0,763.2,False,,
AT,diesel,2021-11-08,1411.0,770.7,False,,
AT,diesel,2021-11-15,1418.0,776.54,False,,
AT,diesel,2021-11-22,1406.0,766.54,False,,
AT,diesel,2021-11-29,1407.0,767.37,False,,
AT,diesel,2021-12-06,1392.0,754.87,False,,
AT,diesel,2021-12-13,1388.0,751.54,False,,
AT,diesel,2021-12-20,1389.0,752.37,False,,
AT,diesel,2022-01-03,1380.0,744.87,False,,
AT,diesel,2022-01-10,1395.0,757.37,False,,
AT,diesel,2022-01-17,1408.0,768.2,False,,
AT,diesel,2022-01-24,1418.0,776.54,False,,
AT,diesel,2022-01-31,1430.0,786.54,False,,
AT,diesel,2022-02-07,1441.0,795.7,False,,
AT,diesel,2022-02-14,1457.0,809.04,False,,
AT,diesel,2022-02-21,1464.0,814.87,False,,
AT,diesel,2022-02-28,1520.0,861.54,False,,
AT,diesel,2022-03-07,1719.0,1027.37,False,,
AT,diesel,2022-03-14,2023.0,1280.7,False,,
AT,diesel,2022-03-21,1828.0,1118.2,False,,
AT,diesel,2022-03-28,1898.0,1176.54,False,,
AT,diesel,2022-04-04,1843.0,1130.7,False,,
AT,diesel,2022-04-11,1797.0,1092.37,False,,
AT,diesel,2022-04-25,1832.0,1121.54,False,,
AT,diesel,2022-05-02,1859.0,1144.04,False,,
AT,diesel,2022-05-09,1875.0,1157.37,False,,
AT,diesel,2022-05-16,1858.0,1143.2,False,,
AT,diesel,2022-05-23,1839.0,1127.37,False,,
AT,diesel,2022-05-30,1826.0,1116.54,False,,
AT,diesel,2022-06-06,1923.0,1197.37,False,,
AT,diesel,2022-06-13,2023.0,1280.7,False,,
AT,diesel,2022-06-20,2069.0,1319.04,False,,
AT,diesel,2022-06-27,2079.0,1327.37,False,,
AT,diesel,2022-07-04,2072.0,1321.49,False,,
AT,diesel,2022-07-11,2092.0,1338.15,False,,
AT,diesel,2022-07-18,2036.0,1291.49,False,,
AT,diesel,2022-07-25,2010.0,1269.82,False,,
AT,diesel,2022-08-01,1976.0,1241.49,False,,
AT,diesel,2022-08-08,1866.0,1149.82,False,,
AT,diesel,2022-08-15,1770.0,1069.82,False,,
AT,diesel,2022-08-22,1799.0,1093.99,False,,
AT,diesel,2022-08-29,1865.0,1148.99,False,,
AT,diesel,2022-09-05,1900.0,1178.15,False,,
AT,diesel,2022-09-12,1958.0,1226.49,False,,
AT,diesel,2022-09-19,1933.0,1205.65,False,,
AT,diesel,2022-09-26,1917.0,1192.32,False,,
AT,diesel,2022-10-03,1955.0,1148.99,False,,
AT,diesel,2022-10-10,2007.0,1192.32,False,,
AT,diesel,2022-10-17,2048.0,1226.49,False,,
AT,diesel,2022-10-24,2045.0,1223.99,False,,
AT,diesel,2022-10-31,2042.0,1221.49,False,,
AT,diesel,2022-11-07,2022.0,1204.82,False,,
AT,diesel,2022-11-14,1937.0,1133.99,False,,
AT,diesel,2022-11-21,1852.0,1063.15,False,,
AT,diesel,2022-11-28,1787.0,1008.99,False,,
AT,diesel,2022-12-05,1735.0,965.65,False,,
AT,diesel,2022-12-12,1690.0,928.15,False,,
AT,diesel,2022-12-19,1666.0,908.15,False,,
AT,diesel,2022-12-26,1654.0,898.15,False,,
AT,diesel,2023-01-02,1685.0,917.74,False,,
AT,diesel,2023-01-09,1743.0,966.07,False,,
AT,diesel,2023-01-16,1740.0,963.57,False,,
AT,diesel,2023-01-23,1762.0,981.9,False,,
AT,diesel,2023-01-30,1779.0,996.07,False,,
AT,diesel,2023-02-06,1722.0,948.57,False,,
AT,diesel,2023-02-13,1682.0,915.24,False,,
AT,diesel,2023-02-20,1669.0,904.4,False,,
AT,diesel,2023-02-27,1645.0,884.4,False,,
AT,diesel,2023-03-06,1664.0,900.24,False,,
AT,diesel,2023-03-13,1646.0,885.24,False,,
AT,diesel,2023-03-20,1614.0,858.57,False,,
AT,diesel,2023-03-27,1600.0,846.9,False,,
AT,diesel,2023-04-03,1585.0,834.4,False,,
AT,diesel,2023-04-10,1605.0,851.07,False,,
AT,diesel,2023-04-17,1580.0,830.24,False,,
AT,diesel,2023-04-24,1568.0,820.24,False,,
AT,diesel,2023-05-01,1534.0,791.9,False,,
AT,diesel,2023-05-08,1496.0,760.24,False,,
AT,diesel,2023-05-15,1492.0,756.9,False,,
AT,diesel,2023-05-22,1488.0,753.57,False,,
AT,diesel,2023-05-29,1499.0,762.74,False,,
AT,diesel,2023-06-05,1487.0,752.74,False,,
AT,diesel,2023-06-12,1506.0,768.57,False,,
AT,diesel,2023-06-19,1508.0,770.24,False,,
AT,diesel,2023-06-26,1530.0,788.57,False,,
AT,diesel,2023-07-03,1521.0,780.45,False,,
AT,diesel,2023-07-10,1531.0,788.78,False,,
AT,diesel,2023-07-17,1559.0,812.12,False,,
AT,diesel,2023-07-24,1558.0,811.28,False,,
AT,diesel,2023-07-31,1609.0,853.78,False,,
AT,diesel,2023-08-07,1661.0,897.12,False,,
AT,diesel,2023-08-14,1691.0,922.12,False,,
AT,diesel,2023-08-21,1692.0,922.95,False,,
AT,diesel,2023-08-28,1707.0,935.45,False,,
AT,diesel,2023-09-04,1714.0,941.28,False,,
AT,diesel,2023-09-11,1745.0,967.12,False,,
AT,diesel,2023-09-18,1796.0,1009.62,False,,
AT,diesel,2023-09-25,1794.0,1007.95,False,,
AT,diesel,2023-10-02,1792.0,1006.28,False,,
AT,diesel,2023-10-09,1773.0,990.45,False,,
AT,diesel,2023-10-16,1750.0,971.28,False,,
AT,diesel,2023-10-23,1745.0,967.12,False,,
AT,diesel,2023-10-30,1733.0,957.12,False,,
AT,diesel,2023-11-06,1735.0,958.78,False,,
AT,diesel,2023-11-13,1699.0,928.78,False,,
AT,diesel,2023-11-20,1663.0,898.78,False,,
AT,diesel,2023-12-04,1653.0,890.45,False,,
AT,diesel,2023-12-11,1617.0,860.45,False,,
AT,diesel,2023-12-18,1589.0,837.12,False,,
AT,diesel,2023-12-25,1594.0,841.28,False,,
AT,diesel,2024-01-01,1594.0,841.28,False,,
AT,diesel,2024-01-08,1636.0,845.03,False,,
AT,diesel,2024-01-15,1634.0,843.37,False,,
AT,diesel,2024-01-22,1645.0,852.53,False,,
AT,diesel,2024-01-29,1667.0,870.87,False,,
AT,diesel,2024-02-05,1686.0,886.7,False,,
AT,diesel,2024-02-12,1704.0,901.7,False,,
AT,diesel,2024-02-19,1725.0,919.2,False,,
AT,diesel,2024-02-26,1710.0,906.7,False,,
AT,diesel,2024-03-04,1690.0,890.03,False,,
AT,diesel,2024-03-11,1679.0,880.87,False,,
AT,diesel,2024-03-18,1672.0,875.03,False,,
AT,diesel,2024-03-25,1681.0,882.53,False,,
AT,diesel,2024-04-01,1679.0,880.87,False,,
AT,diesel,2024-04-08,1696.0,895.03,False,,
AT,diesel,2024-04-15,1690.0,890.03,False,,
AT,diesel,2024-04-22,1685.0,885.87,False,,
AT,diesel,2024-04-29,1641.0,849.2,False,,
AT,diesel,2024-05-06,1622.0,833.37,False,,
AT,diesel,2024-05-13,1610.0,823.37,False,,
AT,diesel,2024-05-20,1597.0,812.53,False,,
AT,diesel,2024-05-27,1599.0,814.2,False,,
AT,diesel,2024-06-03,1589.0,805.87,False,,
AT,diesel,2024-06-10,1564.0,785.03,False,,
AT,diesel,2024-06-17,1590.0,806.7,False,,
AT,diesel,2024-06-24,1607.0,820.87,False,,
AT,diesel,2024-07-01,1620.0,830.87,False,,
AT,diesel,2024-07-08,1629.0,838.37,False,,
AT,diesel,2024-07-15,1626.0,835.87,False,,
AT,diesel,2024-07-22,1600.0,814.2,False,,
AT,diesel,2024-07-29,1599.0,813.37,False,,
AT,diesel,2024-08-05,1590.0,805.87,False,,
AT,diesel,2024-08-12,1562.0,782.54,False,,
AT,diesel,2024-08-19,1558.0,779.2,False,,
AT,diesel,2024-08-26,1533.0,758.37,False,,
AT,diesel,2024-09-02,1534.0,759.2,False,,
AT,diesel,2024-09-09,1513.0,741.7,False,,
AT,diesel,2024-09-16,1510.0,739.2,False,,
AT,diesel,2024-09-23,1488.0,720.87,False,,
AT,diesel,2024-09-30,1479.0,713.37,False,,
AT,diesel,2024-10-07,1513.0,741.7,False,,
AT,diesel,2024-10-14,1527.0,753.37,False,,
AT,diesel,2024-10-21,1510.0,739.2,False,,
AT,diesel,2024-10-28,1508.0,737.54,False,,
AT,diesel,2024-11-04,1499.0,730.04,False,,
AT,diesel,2024-11-11,1522.0,749.2,False,,
AT,diesel,2024-11-18,1542.0,765.87,False,,
AT,diesel,2024-11-25,1553.0,775.04,False,,
AT,diesel,2024-12-02,1545.0,768.37,False,,
AT,diesel,2024-12-09,1545.0,768.37,False,,
AT,diesel,2024-12-16,1541.0,765.04,False,,
AT,diesel,2024-12-23,1563.0,783.37,False,,
AT,diesel,2024-12-30,1553.0,775.04,False,,
AT,diesel,2025-01-06,1594.0,784.2,False,,
AT,diesel,2025-01-13,1594.0,784.2,False,,
AT,diesel,2025-01-20,1630.0,814.2,False,,
AT,diesel,2025-01-27,1624.0,809.2,False,,
AT,diesel,2025-02-03,1596.0,785.87,False,,
AT,diesel,2025-02-10,1599.0,788.37,False,,
AT,diesel,2025-02-17,1600.0,789.2,False,,
AT,diesel,2025-02-24,1607.0,795.04,False,,
AT,diesel,2025-03-03,1586.0,777.54,False,,
AT,diesel,2025-03-10,1557.0,753.37,False,,
AT,diesel,2025-03-17,1518.0,723.36,False,,
AT,diesel,2025-03-24,1528.0,731.69,False,,
AT,diesel,2025-03-31,1540.0,741.69,False,,
AT,diesel,2025-04-07,1528.0,731.69,False,,
AT,diesel,2025-04-14,1508.0,715.03,False,,
AT,diesel,2025-04-21,1509.0,715.86,False,,
AT,diesel,2025-04-28,1492.0,701.69,False,,
AT,diesel,2025-05-05,1487.0,697.53,False,,
AT,diesel,2025-05-12,1465.0,679.19,False,,
AT,diesel,2025-05-19,1475.0,687.53,False,,
AT,diesel,2025-05-26,1476.0,688.36,False,,
AT,diesel,2025-06-02,1467.0,680.86,False,,
AT,diesel,2025-06-09,1472.0,685.03,False,,
AT,diesel,2025-06-16,1506.0,713.36,False,,
AT,diesel,2025-06-23,1582.0,776.69,False,,
AT,diesel,2025-06-30,1538.0,740.03,False,,
AT,diesel,2025-07-07,1542.0,742.54,False,,
AT,diesel,2025-07-14,1560.0,757.54,False,,
AT,diesel,2025-07-21,1557.0,755.04,False,,
AT,diesel,2025-07-28,1545.0,745.04,False,,
AT,diesel,2025-08-04,1555.0,753.37,False,,
AT,diesel,2025-08-11,1524.0,727.54,False,,
